cenario_id,prompt_usado,status,tentativas,tempo_total_s,usou_web_search,tipo_input,contexto_pobre,erro_validacao_final,veredito_juiz,juiz_logsource,juiz_modifiers,juiz_condition,juiz_structure,juiz_semantic_alignment,juiz_invented_filters,motivo_reprovacao,regra_referencia,arquivo_regra_gerada,arquivo_parecer,lote_origem
45 net_connection_win_silenttrinity_stager_msbuild_activity,prompt3,REPROVADO,4,95.44,True,texto_livre,False,"Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule must contain at least one condition",APPROVED_WITH_WARNINGS,PASS,WARN,PASS,WARN,PASS,PASS,"[no_5_validador] Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule must contain at least one condition || [no_6_juiz/APPROVED_WITH_WARNINGS] modifiers[WARN]: '|endswith' is appropriately used for Image field, but DestinationPort does not require any modifier. The ports listed (80, 135, 443, 445) are standard HTTP/HTTPS/SMB ports whic... | structure[WARN]: The rule lacks a 'level' field, which should be included according to the spec. Additionally, 'falsepositives' could provide more specific examples of false positives.",net_connection_win_silenttrinity_stager_msbuild_activity.yml,net_connection_win_silenttrinity_stager_msbuild_activity_prompt3.yml,net_connection_win_silenttrinity_stager_msbuild_activity_prompt3.parecer.txt,5
46 posh_pm_alternate_powershell_hosts,prompt1,REPROVADO,4,80.66,True,texto_livre,True,Etapa 2 falhou - faltou campo obrigatório: 'title',APPROVED_WITH_WARNINGS,PASS,WARN,PASS,PASS,WARN,PASS,"[no_5_validador] Etapa 2 falhou - faltou campo obrigatório: 'title' || [no_6_juiz/APPROVED_WITH_WARNINGS] modifiers[WARN]: Exact match is used instead of |contains, which may be too restrictive given that path fragments are mentioned in the spec. | semantic_alignment[WARN]: The rule focuses on specific exception names and image loaded values which may not fully capture all instances of DLL process injection.",posh_pm_alternate_powershell_hosts.yml,posh_pm_alternate_powershell_hosts_prompt1.yml,posh_pm_alternate_powershell_hosts_prompt1.parecer.txt,5
46 posh_pm_alternate_powershell_hosts,prompt2,APROVADO,1,66.16,True,texto_livre,False,APROVADO,APPROVED_WITH_WARNINGS,WARN,PASS,WARN,PASS,FAIL,PASS,,posh_pm_alternate_powershell_hosts.yml,posh_pm_alternate_powershell_hosts_prompt2.yml,posh_pm_alternate_powershell_hosts_prompt2.parecer.txt,5
46 posh_pm_alternate_powershell_hosts,prompt3,APROVADO,2,80.43,True,texto_livre,False,APROVADO,APPROVED_WITH_WARNINGS,PASS,WARN,FAIL,WARN,PASS,WARN,,posh_pm_alternate_powershell_hosts.yml,posh_pm_alternate_powershell_hosts_prompt3.yml,posh_pm_alternate_powershell_hosts_prompt3.parecer.txt,5
47 proc_access_win_lsass_susp_access_flag,prompt1,APROVADO,3,98.06,True,texto_livre,True,APROVADO,APPROVED_WITH_WARNINGS,PASS,WARN,PASS,PASS,WARN,FAIL,,proc_access_win_lsass_susp_access_flag.yml,proc_access_win_lsass_susp_access_flag_prompt1.yml,proc_access_win_lsass_susp_access_flag_prompt1.parecer.txt,5
47 proc_access_win_lsass_susp_access_flag,prompt2,REPROVADO,4,102.24,True,texto_livre,False,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning a block scalar
  in ""<unicode string>"", line 11, column 16:
            Image: |endswith '.exe'
                   ^
expected chomping or indentation indicators, but found 'e'
  in ""<unicode string>"", line 11, column 17:
            Image: |endswith '.exe'
                    ^)",REJECTED,FAIL,FAIL,FAIL,WARN,FAIL,PASS,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning a block scalar
  in ""<unicode string>"", line 11, column 16:
            Image: |endswith '.exe'
                   ^
expected chomping or indentation indicators, but found 'e'
  in ""<unicode string>"", line 11, column 17:
            Image: |endswith '.exe'
                    ^) || [no_6_juiz/REJECTED] logsource[FAIL]: The log source category should be 'process_access' instead of 'process_creation'. The product is correct but the category does not match the threat description. | modifiers[FAIL]: Modifiers are incorrectly used. The spec requires |endswith and |startswith for GrantedAccess values, but none are present in the rule. Also, CommandLine modifier usage is incor... | condition[FAIL]: The condition logic does not match the spec which requires a combination of 'all of selection_* and not 1 of filter_main_* and not 1 of filter_optional_*'. The current rule lack... | structure[WARN]: Missing required fields such as 'selection', 'filter_main_*', 'filter_optional_*' and the detection logic is incomplete. Also, the structure does not align with the provided spe... | semantic_alignment[FAIL]: The rule does not semantically align with the threat description as it focuses on command line arguments rather than GrantedAccess values for credential dumping via LSASS proces...",proc_access_win_lsass_susp_access_flag.yml,proc_access_win_lsass_susp_access_flag_prompt2.yml,proc_access_win_lsass_susp_access_flag_prompt2.parecer.txt,5
47 proc_access_win_lsass_susp_access_flag,prompt3,REPROVADO,4,92.55,True,texto_livre,False,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: while parsing a block mapping
  in ""<unicode string>"", line 14, column 9:
            Image: '*\lsass.exe'
            ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 15, column 33:
            GrantedAccess: '0x1010' or '0x1fffff'
                                    ^)",REJECTED,FAIL,FAIL,WARN,PASS,FAIL,WARN,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: while parsing a block mapping
  in ""<unicode string>"", line 14, column 9:
            Image: '*\lsass.exe'
            ^
expected <block end>, but found '<scalar>'
  in ""<unicode string>"", line 15, column 33:
            GrantedAccess: '0x1010' or '0x1fffff'
                                    ^) || [no_6_juiz/REJECTED] logsource[FAIL]: The log source category is correct, but the detection logic does not fully align with the specified product and service details. | modifiers[FAIL]: Modifiers like |endswith and |startswith are missing for specific GrantedAccess values as per the spec. | condition[WARN]: The condition logic is syntactically correct but semantically incomplete, lacking exclusion filters for noise. | semantic_alignment[FAIL]: Detection logic does not fully capture the stated threat as it lacks specific GrantedAccess checks and exclusion filters. | invented_filters[WARN]: The rule includes a condition field 'SelectedEvent' which is not part of the spec, but no additional filters are added that have no basis in the threat description.",proc_access_win_lsass_susp_access_flag.yml,proc_access_win_lsass_susp_access_flag_prompt3.yml,proc_access_win_lsass_susp_access_flag_prompt3.parecer.txt,5
48 velocity_ssti_injection,prompt1,APROVADO,4,95.53,True,texto_livre,True,APROVADO,APPROVED_WITH_WARNINGS,WARN,PASS,PASS,PASS,PASS,PASS,,velocity_ssti_injection.yml,velocity_ssti_injection_prompt1.yml,velocity_ssti_injection_prompt1.parecer.txt,5
48 velocity_ssti_injection,prompt2,REPROVADO,4,85.73,True,texto_livre,False,"Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule must contain at least one condition",APPROVED_WITH_WARNINGS,WARN,PASS,PASS,WARN,PASS,PASS,"[no_5_validador] Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule must contain at least one condition || [no_6_juiz/APPROVED_WITH_WARNINGS] logsource[WARN]: The product is specified as 'jvm' instead of 'velocity', which may not be accurate for the application logs being monitored. | structure[WARN]: Missing required fields such as 'level: ERROR', and does not specify that it requires error logs at LOG_LEVEL ERROR or above.",velocity_ssti_injection.yml,velocity_ssti_injection_prompt2.yml,velocity_ssti_injection_prompt2.parecer.txt,5
48 velocity_ssti_injection,prompt3,REPROVADO,4,99.41,True,texto_livre,False,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning a block scalar
  in ""<unicode string>"", line 10, column 14:
        Message: |contains ""Velocity exception""
                 ^
expected chomping or indentation indicators, but found 'c'
  in ""<unicode string>"", line 10, column 15:
        Message: |contains ""Velocity exception""
                  ^)",REJECTED,FAIL,PASS,FAIL,WARN,FAIL,FAIL,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning a block scalar
  in ""<unicode string>"", line 10, column 14:
        Message: |contains ""Velocity exception""
                 ^
expected chomping or indentation indicators, but found 'c'
  in ""<unicode string>"", line 10, column 15:
        Message: |contains ""Velocity exception""
                  ^) || [no_6_juiz/REJECTED] logsource[FAIL]: The log source category should be 'application' as per the threat description, not 'registry_event'. The indicator of the threat is in application logs, not Windows Event Logs. | condition[FAIL]: The condition logic does not align with the detection criteria specified in the threat description. The filters added are irrelevant to detecting Velocity exceptions and do not ... | structure[WARN]: While all required fields are present, the inclusion of unnecessary filters complicates the rule structure without adding value. | semantic_alignment[FAIL]: The detection logic does not align with the stated threat. The rule focuses on Windows registry events and unrelated paths instead of Velocity exceptions in application logs. | invented_filters[FAIL]: Filters for specific Dell folders, Visual Studio paths, and main WMI processes are added without any basis in the threat description and do not contribute to detecting SSTI atte...",velocity_ssti_injection.yml,velocity_ssti_injection_prompt3.yml,velocity_ssti_injection_prompt3.parecer.txt,5
49 zeek_dce_rpc_mitre_bzar_persistence,prompt1,APROVADO,1,68.48,True,texto_livre,True,APROVADO,APPROVED_WITH_WARNINGS,PASS,WARN,PASS,PASS,WARN,PASS,,zeek_dce_rpc_mitre_bzar_persistence.yml,zeek_dce_rpc_mitre_bzar_persistence_prompt1.yml,zeek_dce_rpc_mitre_bzar_persistence_prompt1.parecer.txt,5
49 zeek_dce_rpc_mitre_bzar_persistence,prompt2,REPROVADO,4,95.56,True,texto_livre,False,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning a block scalar
  in ""<unicode string>"", line 27, column 12:
        proto: |contains rpc
               ^
expected chomping or indentation indicators, but found 'c'
  in ""<unicode string>"", line 27, column 13:
        proto: |contains rpc
                ^)",APPROVED_WITH_WARNINGS,WARN,PASS,WARN,PASS,WARN,PASS,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning a block scalar
  in ""<unicode string>"", line 27, column 12:
        proto: |contains rpc
               ^
expected chomping or indentation indicators, but found 'c'
  in ""<unicode string>"", line 27, column 13:
        proto: |contains rpc
                ^) || [no_6_juiz/APPROVED_WITH_WARNINGS] logsource[WARN]: The category 'network_connection' is used, but the spec mentions RPC calls which are more specific to DCE-RPC. A better fit might be a custom category like 'dce_rpc'. However, t... | condition[WARN]: The condition 'selection' is syntactically correct but semantically limited. The rule should use multiple selections to match specific endpoint-operation pairs, as per the spec. | semantic_alignment[WARN]: The detection logic only checks for 'rpc' in proto field, which is insufficient. It should include multiple selections as per the spec to match specific endpoint-operation pairs.",zeek_dce_rpc_mitre_bzar_persistence.yml,zeek_dce_rpc_mitre_bzar_persistence_prompt2.yml,zeek_dce_rpc_mitre_bzar_persistence_prompt2.parecer.txt,5
49 zeek_dce_rpc_mitre_bzar_persistence,prompt3,APROVADO,1,70.47,True,texto_livre,False,APROVADO,REJECTED,FAIL,FAIL,FAIL,WARN,FAIL,PASS,,zeek_dce_rpc_mitre_bzar_persistence.yml,zeek_dce_rpc_mitre_bzar_persistence_prompt3.yml,zeek_dce_rpc_mitre_bzar_persistence_prompt3.parecer.txt,5
5 win_firewall_as_add_rule_wmiprvse,prompt1,APROVADO,1,68.35,True,texto_livre,True,APROVADO,APPROVED_WITH_WARNINGS,WARN,PASS,PASS,PASS,WARN,PASS,,win_firewall_as_add_rule_wmiprvse.yml,win_firewall_as_add_rule_wmiprvse_prompt1.yml,win_firewall_as_add_rule_wmiprvse_prompt1.parecer.txt,1
5 win_firewall_as_add_rule_wmiprvse,prompt2,REPROVADO,4,96.39,True,texto_livre,False,"Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule must contain at least one condition",REJECTED,FAIL,WARN,FAIL,WARN,FAIL,WARN,"[no_5_validador] Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule must contain at least one condition || [no_6_juiz/REJECTED] logsource[FAIL]: The log source service should be 'firewall-as' as specified, but the rule uses an incorrect or unspecified value. | modifiers[WARN]: The modifier |contains is used for paths that are not necessarily path fragments (e.g., full system paths). It should use suffix matches like |endswith to avoid trivial bypasses. | condition[FAIL]: The condition logic does not correctly implement the requirement of detecting 'Allow' rules. The filter_main_block is incorrectly defined and does not align with the detection c... | structure[WARN]: The rule lacks some required fields such as 'falsepositives', which should be included for completeness. | semantic_alignment[FAIL]: The detection logic does not accurately capture the threat of adding an 'Allow' firewall rule by WmiPrvSE.EXE. The condition and filter_main_block do not align with the specifie... | invented_filters[WARN]: The filters for ApplicationPath include paths that are not mentioned in the threat description, which may introduce false positives or unnecessary complexity.",win_firewall_as_add_rule_wmiprvse.yml,win_firewall_as_add_rule_wmiprvse_prompt2.yml,win_firewall_as_add_rule_wmiprvse_prompt2.parecer.txt,1
5 win_firewall_as_add_rule_wmiprvse,prompt3,REPROVADO,4,81.59,True,texto_livre,False,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning a simple key
  in ""<unicode string>"", line 16, column 3:
      ApplicationPath = 'WmiPrvSE.exe'
      ^
could not find expected ':'
  in ""<unicode string>"", line 17, column 3:
      ModifyingApplication = 'WmiPrvSE ... 
      ^)",APPROVED_WITH_WARNINGS,PASS,WARN,PASS,PASS,PASS,WARN,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning a simple key
  in ""<unicode string>"", line 16, column 3:
      ApplicationPath = 'WmiPrvSE.exe'
      ^
could not find expected ':'
  in ""<unicode string>"", line 17, column 3:
      ModifyingApplication = 'WmiPrvSE ... 
      ^) || [no_6_juiz/APPROVED_WITH_WARNINGS] modifiers[WARN]: Exact match is used for process names, but the spec suggests using path-suffix matches to avoid trivial bypass. However, exact matching may still be effective in this context. | invented_filters[WARN]: Optional filters are added to exclude certain paths and processes that may not be relevant based on the threat description. However, these should be validated further for their ...",win_firewall_as_add_rule_wmiprvse.yml,win_firewall_as_add_rule_wmiprvse_prompt3.yml,win_firewall_as_add_rule_wmiprvse_prompt3.parecer.txt,1
50 net_dns_susp_telegram_api,prompt1,APROVADO,2,79.84,True,texto_livre,True,APROVADO,APPROVED_WITH_WARNINGS,WARN,PASS,PASS,PASS,WARN,PASS,,net_dns_susp_telegram_api.yml,net_dns_susp_telegram_api_prompt1.yml,net_dns_susp_telegram_api_prompt1.parecer.txt,5
50 net_dns_susp_telegram_api,prompt2,REPROVADO,4,94.41,True,texto_livre,False,"Etapa 2 falhou - as seguintes tags não existem na taxonomia MITRE ATT&CK: attack.stealth. Use APENAS tags no formato 'attack.tXXXX' (técnicas reais, ex: attack.t1190) ou 'attack.<tatica>' (ex: attack.initial-access, attack.execution, attack.persistence). Remova ou substitua as tags inválidas por equivalentes reais.",APPROVED_WITH_WARNINGS,WARN,PASS,PASS,WARN,PASS,FAIL,"[no_5_validador] Etapa 2 falhou - as seguintes tags não existem na taxonomia MITRE ATT&CK: attack.stealth. Use APENAS tags no formato 'attack.tXXXX' (técnicas reais, ex: attack.t1190) ou 'attack.<tatica>' (ex: attack.initial-access, attack.execution, attack.persistence). Remova ou substitua as tags inválidas por equivalentes reais. || [no_6_juiz/APPROVED_WITH_WARNINGS] logsource[WARN]: The logsource category should be 'dns' instead of 'dns_query'. The product is not specified in the spec, but 'windows' may not be appropriate for all environments. | structure[WARN]: Missing 'service' field in logsource, which should be included if applicable. Also, 'date' format could use ISO 8601 (YYYY-MM-DD). | invented_filters[FAIL]: The rule specifies 'windows' product which is not mentioned in the threat description. This limits its applicability to non-Windows environments.",net_dns_susp_telegram_api.yml,net_dns_susp_telegram_api_prompt2.yml,net_dns_susp_telegram_api_prompt2.parecer.txt,5
50 net_dns_susp_telegram_api,prompt3,REPROVADO,4,89.2,True,texto_livre,False,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning for the next token
found character '@' that cannot start any token
  in ""<unicode string>"", line 4, column 9:
    author: @author
            ^)",APPROVED,PASS,PASS,PASS,PASS,PASS,PASS,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning for the next token
found character '@' that cannot start any token
  in ""<unicode string>"", line 4, column 9:
    author: @author
            ^)",net_dns_susp_telegram_api.yml,net_dns_susp_telegram_api_prompt3.yml,net_dns_susp_telegram_api_prompt3.parecer.txt,5
6 huawei_bgp_auth_failed,prompt1,APROVADO,3,81.69,True,texto_livre,True,APROVADO,APPROVED_WITH_WARNINGS,PASS,WARN,PASS,PASS,WARN,FAIL,,huawei_bgp_auth_failed.yml,huawei_bgp_auth_failed_prompt1.yml,huawei_bgp_auth_failed_prompt1.parecer.txt,1
6 huawei_bgp_auth_failed,prompt2,APROVADO,3,79.71,True,texto_livre,False,APROVADO,REJECTED,FAIL,FAIL,PASS,WARN,FAIL,PASS,,huawei_bgp_auth_failed.yml,huawei_bgp_auth_failed_prompt2.yml,huawei_bgp_auth_failed_prompt2.parecer.txt,1
6 huawei_bgp_auth_failed,prompt3,REPROVADO,4,84.97,True,texto_livre,False,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: mapping values are not allowed here
  in ""<unicode string>"", line 7, column 62:
     ... t describes this threat is t1090: Remote Services, as BGP hijack ... 
                                         ^)",REJECTED,FAIL,WARN,FAIL,PASS,FAIL,WARN,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: mapping values are not allowed here
  in ""<unicode string>"", line 7, column 62:
     ... t describes this threat is t1090: Remote Services, as BGP hijack ... 
                                         ^) || [no_6_juiz/REJECTED] logsource[FAIL]: The log source category 'network_connection' is not appropriate for BGP authentication failures. The correct category should be related to routing or bgp logs. | modifiers[WARN]: |contains is used but the specific keywords ('Huawei', 'BGP') may not accurately represent all possible indicators of a BGP auth failure in Huawei logs. | condition[FAIL]: The condition logic is incorrect. It should use '|all' modifier to ensure that both conditions must co-occur, as per the requirement. | semantic_alignment[FAIL]: The detection logic does not accurately reflect the threat. It should focus on BGP protocol markers and auth failure error signatures, not specific keywords like 'Huawei' or 'BGP'. | invented_filters[WARN]: Filters for 'BGP_key' and 'password' fields are invented without basis in the threat description. The rule should use keyword matching on raw log content instead.",huawei_bgp_auth_failed.yml,huawei_bgp_auth_failed_prompt3.yml,huawei_bgp_auth_failed_prompt3.parecer.txt,1
7 rpc_firewall_printing_lateral_movement,prompt1,REPROVADO,4,108.63,True,texto_livre,True,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning a block scalar
  in ""<unicode string>"", line 10, column 10:
      Image: |contains
             ^
expected chomping or indentation indicators, but found 'c'
  in ""<unicode string>"", line 10, column 11:
      Image: |contains
              ^)",APPROVED_WITH_WARNINGS,PASS,WARN,PASS,WARN,PASS,PASS,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning a block scalar
  in ""<unicode string>"", line 10, column 10:
      Image: |contains
             ^
expected chomping or indentation indicators, but found 'c'
  in ""<unicode string>"", line 10, column 11:
      Image: |contains
              ^) || [no_6_juiz/APPROVED_WITH_WARNINGS] modifiers[WARN]: |contains is used correctly for path fragments. However, modifiers are not necessary for exact matches which were specified in the rule. | structure[WARN]: All required fields are present, but service_name should be under detection rather than logsource for clarity.",rpc_firewall_printing_lateral_movement.yml,rpc_firewall_printing_lateral_movement_prompt1.yml,rpc_firewall_printing_lateral_movement_prompt1.parecer.txt,1
7 rpc_firewall_printing_lateral_movement,prompt2,APROVADO,3,75.84,True,cve,False,APROVADO,REJECTED,FAIL,PASS,PASS,WARN,FAIL,PASS,,rpc_firewall_printing_lateral_movement.yml,rpc_firewall_printing_lateral_movement_prompt2.yml,rpc_firewall_printing_lateral_movement_prompt2.parecer.txt,1
7 rpc_firewall_printing_lateral_movement,prompt3,REPROVADO,4,81.05,True,cve,False,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning for the next token
found character '@' that cannot start any token
  in ""<unicode string>"", line 4, column 9:
    author: @your_handle
            ^)",REJECTED,FAIL,PASS,PASS,WARN,FAIL,PASS,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: while scanning for the next token
found character '@' that cannot start any token
  in ""<unicode string>"", line 4, column 9:
    author: @your_handle
            ^) || [no_6_juiz/REJECTED] logsource[FAIL]: The log source category is incorrectly set to 'file_event' instead of the required 'application'. Additionally, the product should be 'rpc_firewall', not 'windows'. | structure[WARN]: Missing required fields such as 'id' and 'description'. Additionally, the title should be more descriptive of the threat being detected. | semantic_alignment[FAIL]: The detection logic targets Windows file events rather than RPC interface invocations. It does not align with the requirement to detect remote RPC calls abusing MS-RPRN and MS-P...",rpc_firewall_printing_lateral_movement.yml,rpc_firewall_printing_lateral_movement_prompt3.yml,rpc_firewall_printing_lateral_movement_prompt3.parecer.txt,1
8 registry_set_change_security_zones,prompt1,APROVADO,3,90.44,True,texto_livre,True,APROVADO,APPROVED_WITH_WARNINGS,PASS,WARN,PASS,PASS,WARN,PASS,,registry_set_change_security_zones.yml,registry_set_change_security_zones_prompt1.yml,registry_set_change_security_zones_prompt1.parecer.txt,1
8 registry_set_change_security_zones,prompt2,APROVADO,3,85.84,True,texto_livre,False,APROVADO,REJECTED,FAIL,PASS,FAIL,WARN,FAIL,PASS,,registry_set_change_security_zones.yml,registry_set_change_security_zones_prompt2.yml,registry_set_change_security_zones_prompt2.parecer.txt,1
8 registry_set_change_security_zones,prompt3,REPROVADO,4,88.52,True,texto_livre,False,"Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule falsepositives must be a list",APPROVED_WITH_WARNINGS,PASS,WARN,PASS,WARN,PASS,FAIL,"[no_5_validador] Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule falsepositives must be a list || [no_6_juiz/APPROVED_WITH_WARNINGS] modifiers[WARN]: |contains is used for both TargetObject and Details, but it's not clear if this is appropriate for all cases. The spec suggests using |endswith or |startswith for terminal token... | structure[WARN]: The rule includes an additional condition related to JavaScript persistence, which was not specified in the original threat description. This might be considered an extension ra... | invented_filters[FAIL]: The rule includes a condition related to JavaScript persistence which is not mentioned in the original threat description. This introduces an invented filter that has no basis i...",registry_set_change_security_zones.yml,registry_set_change_security_zones_prompt3.yml,registry_set_change_security_zones_prompt3.parecer.txt,1
9 app_sqlinjection_errors,prompt1,REPROVADO,4,79.69,True,texto_livre,True,"[1/3] falhou (erro de sintaxe YAML. 
Detalhes: mapping values are not allowed here
  in ""<unicode string>"", line 7, column 22:
    Here is the YAML rule:
                         ^)",APPROVED_WITH_WARNINGS,WARN,PASS,PASS,WARN,PASS,PASS,"[no_5_validador] [1/3] falhou (erro de sintaxe YAML. 
Detalhes: mapping values are not allowed here
  in ""<unicode string>"", line 7, column 22:
    Here is the YAML rule:
                         ^) || [no_6_juiz/APPROVED_WITH_WARNINGS] logsource[WARN]: The log source is specified as 'process_creation', but SQL injection errors are more likely to appear in application or database logs rather than process creation events. | structure[WARN]: The rule structure is mostly correct, but it lacks a reference to ATT&CK techniques which should be included.",app_sqlinjection_errors.yml,app_sqlinjection_errors_prompt1.yml,app_sqlinjection_errors_prompt1.parecer.txt,1
9 app_sqlinjection_errors,prompt2,REPROVADO,4,101.4,True,texto_livre,False,"Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule author must be a string",APPROVED_WITH_WARNINGS,WARN,PASS,PASS,PASS,PASS,PASS,"[no_5_validador] Etapa 3 falhou - erro de semântica - 
pySigma relata: Sigma rule author must be a string || [no_6_juiz/APPROVED_WITH_WARNINGS] logsource[WARN]: The category 'file_event' is not the most appropriate for application logs containing SQL error messages. The correct category should be 'application'. However, this does not si...",app_sqlinjection_errors.yml,app_sqlinjection_errors_prompt2.yml,app_sqlinjection_errors_prompt2.parecer.txt,1
9 app_sqlinjection_errors,prompt3,APROVADO,3,84.44,True,texto_livre,False,APROVADO,REJECTED,FAIL,PASS,PASS,WARN,FAIL,PASS,,app_sqlinjection_errors.yml,app_sqlinjection_errors_prompt3.yml,app_sqlinjection_errors_prompt3.parecer.txt,1
